security,strike,expiry,option_type,settlement_price,last_price,bid,ask,mid_price,volume,open_interest,implied_vol,delta,gamma,theta,vega
NVDA US 01/16/26 P99 Equity,99.0,2026-01-16,PUT,,0.23,0.23,0.24,0.235,12.0,5449,69.55665,-0.009901,0.000845,-0.010024,0.024129
NVDA US 01/16/26 P100 Equity,100.0,2026-01-16,PUT,,0.24,0.23,0.24,0.235,869.0,70293,68.86005,-0.009934,0.000834,-0.01044,0.024687
NVDA US 01/16/26 P101 Equity,101.0,2026-01-16,PUT,,0.25,0.24,0.26,0.25,75.0,8143,68.36213,-0.010773,0.000925,-0.010681,0.025999
NVDA US 01/16/26 P82 Equity,82.0,2026-01-16,PUT,,0.2,0.13,0.14,0.135,17.0,13238,80.40431,-0.00519,0.000402,-0.006892,0.013943
NVDA US 01/16/26 P83 Equity,83.0,2026-01-16,PUT,,0.15,0.13,0.14,0.135,800.0,6139,79.38719,-0.005262,0.000412,-0.006884,0.014111
NVDA US 01/16/26 P84 Equity,84.0,2026-01-16,PUT,,0.12,0.14,0.15,0.14500000000000002,1.0,3694,79.08468,-0.005335,0.000423,-0.006876,0.01428
NVDA US 01/16/26 P85 Equity,85.0,2026-01-16,PUT,,0.17,0.14,0.15,0.14500000000000002,2.0,24566,78.05715,-0.005714,0.000451,-0.007269,0.015164
NVDA US 01/16/26 P86 Equity,86.0,2026-01-16,PUT,,0.15,0.15,0.16,0.155,2.0,3545,77.74378,-0.006003,0.000491,-0.007195,0.015508
NVDA US 01/16/26 P87 Equity,87.0,2026-01-16,PUT,,0.18,0.15,0.16,0.155,460.0,5397,76.75249,-0.006082,0.000486,-0.007645,0.016104
NVDA US 01/16/26 P88 Equity,88.0,2026-01-16,PUT,,0.18,0.16,0.17,0.165,1.0,3340,76.37175,-0.006508,0.000517,-0.008026,0.017053
NVDA US 01/16/26 P89 Equity,89.0,2026-01-16,PUT,,0.16,0.16,0.17,0.165,19.0,6242,75.40595,-0.006723,0.000562,-0.007536,0.016985
NVDA US 01/16/26 P90 Equity,90.0,2026-01-16,PUT,,0.17,0.17,0.18,0.175,21.0,69166,75.04789,-0.006697,0.000544,-0.008005,0.017471
NVDA US 01/16/26 P91 Equity,91.0,2026-01-16,PUT,,0.2,0.17,0.18,0.175,10.0,3852,74.06734,-0.007107,0.000576,-0.008377,0.018397
NVDA US 01/16/26 P122 Equity,122.0,2026-01-16,PUT,,0.66,0.56,0.58,0.5700000000000001,4.0,6157,58.61696,-0.025351,0.002152,-0.020244,0.055081
NVDA US 01/16/26 P123 Equity,123.0,2026-01-16,PUT,,0.58,0.58,0.6,0.59,6.0,4317,58.14173,-0.025657,0.002227,-0.019981,0.05564
NVDA US 01/16/26 P124 Equity,124.0,2026-01-16,PUT,,0.61,0.61,0.62,0.615,4.0,3151,57.73638,-0.027642,0.002396,-0.020791,0.05865
NVDA US 01/16/26 P125 Equity,125.0,2026-01-16,PUT,,0.64,0.63,0.65,0.64,255.0,20946,57.33437,-0.028724,0.002473,-0.021552,0.060775
NVDA US 01/16/26 P126 Equity,126.0,2026-01-16,PUT,,0.66,0.66,0.68,0.67,5.0,4680,56.98043,-0.029337,0.002515,-0.022082,0.0622
NVDA US 01/16/26 P127 Equity,127.0,2026-01-16,PUT,,0.7,0.69,0.71,0.7,13.0,6770,56.61831,-0.031107,0.002657,-0.022996,0.065189
NVDA US 01/16/26 P128 Equity,128.0,2026-01-16,PUT,,0.72,0.72,0.74,0.73,26.0,3033,56.23995,-0.032106,0.00275,-0.02343,0.066962
NVDA US 01/16/26 P129 Equity,129.0,2026-01-16,PUT,,0.89,0.75,0.77,0.76,8.0,5999,55.82239,-0.03399,0.002882,-0.024588,0.070264
NVDA US 01/16/26 P130 Equity,130.0,2026-01-16,PUT,,0.8,0.78,0.8,0.79,178.0,35738,55.43916,-0.03629,0.003118,-0.025041,0.07342
NVDA US 01/16/26 P132 Equity,132.0,2026-01-16,PUT,,0.87,0.85,0.87,0.86,26.0,5458,54.72569,-0.039137,0.003339,-0.026558,0.078375
NVDA US 01/16/26 P112 Equity,112.0,2026-01-16,PUT,,0.37,0.37,0.39,0.38,70.0,6509,63.04102,-0.016312,0.001398,-0.014749,0.03795
NVDA US 01/16/26 P113 Equity,113.0,2026-01-16,PUT,,0.45,0.39,0.41,0.4,1.0,3139,62.44463,-0.017211,0.00147,-0.015329,0.039701
NVDA US 01/16/26 P114 Equity,114.0,2026-01-16,PUT,,0.5,0.4,0.42,0.41000000000000003,6.0,3059,61.95962,-0.018096,0.001542,-0.015894,0.041417
NVDA US 01/16/26 P115 Equity,115.0,2026-01-16,PUT,,0.47,0.42,0.44,0.43,3.0,28220,61.7178,-0.018947,0.001613,-0.016448,0.043081
NVDA US 01/16/26 P116 Equity,116.0,2026-01-16,PUT,,0.62,0.43,0.46,0.445,131.0,2991,61.10146,-0.019794,0.001686,-0.016989,0.044722
NVDA US 01/16/26 P117 Equity,117.0,2026-01-16,PUT,,0.49,0.46,0.47,0.46499999999999997,10.0,4854,60.67443,-0.020327,0.001744,-0.017236,0.045769
NVDA US 01/16/26 P118 Equity,118.0,2026-01-16,PUT,,0.51,0.48,0.49,0.485,20.0,9636,60.287,-0.021121,0.001814,-0.017766,0.047341
NVDA US 01/16/26 P119 Equity,119.0,2026-01-16,PUT,,0.77,0.49,0.51,0.5,7.0,3284,59.77096,-0.022239,0.00189,-0.018482,0.04932
NVDA US 01/16/26 P120 Equity,120.0,2026-01-16,PUT,,0.52,0.51,0.53,0.52,101.0,70254,59.43634,-0.022844,0.001954,-0.018715,0.05046
NVDA US 01/16/26 P121 Equity,121.0,2026-01-16,PUT,,0.55,0.53,0.55,0.54,9.0,6841,58.98608,-0.024419,0.002094,-0.01942,0.053079
NVDA US 01/16/26 P102 Equity,102.0,2026-01-16,PUT,,0.26,0.25,0.27,0.26,79.0,4488,68.03454,-0.011123,0.000955,-0.011018,0.026847
NVDA US 01/16/26 P103 Equity,103.0,2026-01-16,PUT,,0.27,0.26,0.28,0.27,29.0,9715,67.52089,-0.011586,0.001001,-0.011327,0.027791
NVDA US 01/16/26 P104 Equity,104.0,2026-01-16,PUT,,0.34,0.27,0.29,0.28,42.0,5771,66.81608,-0.011896,0.001001,-0.012079,0.029009
NVDA US 01/16/26 P105 Equity,105.0,2026-01-16,PUT,,0.29,0.28,0.3,0.29000000000000004,20.0,27148,66.42572,-0.012088,0.001028,-0.012057,0.029385
NVDA US 01/16/26 P106 Equity,106.0,2026-01-16,PUT,,0.31,0.29,0.31,0.3,16.0,3259,65.90024,-0.013799,0.001193,-0.012547,0.031976
NVDA US 01/16/26 P107 Equity,107.0,2026-01-16,PUT,,0.33,0.31,0.32,0.315,133.0,2580,65.34669,-0.013491,0.00114,-0.013001,0.032211
NVDA US 01/16/26 P108 Equity,108.0,2026-01-16,PUT,,0.42,0.32,0.33,0.325,5.0,6925,64.76572,-0.014011,0.001188,-0.013296,0.033257
NVDA US 01/16/26 P109 Equity,109.0,2026-01-16,PUT,,0.32,0.33,0.35,0.33999999999999997,77.0,4781,64.52208,-0.014516,0.001236,-0.013589,0.034283
NVDA US 01/16/26 P110 Equity,110.0,2026-01-16,PUT,,0.36,0.35,0.36,0.355,162.0,43156,63.94341,-0.015454,0.001318,-0.014162,0.036042
NVDA US 01/16/26 P111 Equity,111.0,2026-01-16,PUT,,0.38,0.36,0.37,0.365,26.0,3542,63.36142,-0.015712,0.001342,-0.014471,0.036805
NVDA US 01/16/26 P166 Equity,166.0,2026-01-16,PUT,,4.17,4.05,4.15,4.1,15.0,8568,46.61817,-0.162579,0.011305,-0.067236,0.228837
NVDA US 01/16/26 P167 Equity,167.0,2026-01-16,PUT,,4.35,4.25,4.35,4.3,1101.0,4057,46.44457,-0.16983,0.011648,-0.068779,0.235132
NVDA US 01/16/26 P168 Equity,168.0,2026-01-16,PUT,,4.55,4.45,4.55,4.5,71.0,4178,46.32811,-0.177475,0.012069,-0.070052,0.241404
NVDA US 01/16/26 P169 Equity,169.0,2026-01-16,PUT,,4.95,4.65,4.75,4.7,26.0,3261,46.15407,-0.182779,0.012276,-0.071676,0.246364
NVDA US 01/16/26 P170 Equity,170.0,2026-01-16,PUT,,4.91,4.9,4.95,4.925000000000001,1105.0,28561,46.03105,-0.188274,0.012611,-0.072594,0.251036
NVDA US 01/16/26 P171 Equity,171.0,2026-01-16,PUT,,5.3,5.1,5.2,5.15,141.0,2049,45.91678,-0.196395,0.0129,-0.074719,0.25758
NVDA US 01/16/26 P172 Equity,172.0,2026-01-16,PUT,,5.5,5.3,5.4,5.35,78.0,2454,45.81075,-0.20361,0.013245,-0.075845,0.263111
NVDA US 01/16/26 P173 Equity,173.0,2026-01-16,PUT,,5.64,5.55,5.65,5.6,87.0,1829,45.74724,-0.211732,0.013635,-0.077103,0.268988
NVDA US 01/16/26 P174 Equity,174.0,2026-01-16,PUT,,5.95,5.8,5.9,5.85,73.0,1591,45.54759,-0.218261,0.013864,-0.078781,0.274059
NVDA US 01/16/26 P175 Equity,175.0,2026-01-16,PUT,,6.14,6.1,6.2,6.15,2920.0,15752,45.59362,-0.225336,0.014185,-0.080078,0.279153
NVDA US 01/16/26 P186 Equity,186.0,2026-01-16,PUT,,9.7,9.55,9.65,9.600000000000001,238.0,3789,44.56693,-0.319767,0.017249,-0.093598,0.332187
NVDA US 01/16/26 P187 Equity,187.0,2026-01-16,PUT,,10.0,9.9,10.05,9.975000000000001,287.0,2901,44.49665,-0.32882,0.017563,-0.094221,0.335902
NVDA US 01/16/26 P188 Equity,188.0,2026-01-16,PUT,,10.37,10.3,10.4,10.350000000000001,104.0,1336,44.47257,-0.338519,0.017668,-0.095748,0.33981
NVDA US 01/16/26 P189 Equity,189.0,2026-01-16,PUT,,11.02,10.65,10.8,10.725000000000001,108.0,1119,44.18344,-0.34771,0.017969,-0.09609,0.343238
NVDA US 01/16/26 P190 Equity,190.0,2026-01-16,PUT,,11.3,11.1,11.2,11.149999999999999,794.0,6402,44.17296,-0.356869,0.01819,-0.096852,0.346498
NVDA US 01/16/26 P191 Equity,191.0,2026-01-16,PUT,,11.75,11.5,11.6,11.55,166.0,987,44.11487,-0.365969,0.018372,-0.097775,0.349518
NVDA US 01/16/26 P192 Equity,192.0,2026-01-16,PUT,,12.25,11.9,12.05,11.975000000000001,201.0,308,43.99995,-0.376038,0.018571,-0.098366,0.352549
NVDA US 01/16/26 P193 Equity,193.0,2026-01-16,PUT,,12.7,12.35,12.5,12.425,179.0,342,43.97276,-0.386056,0.018731,-0.0991,0.355256
NVDA US 01/16/26 P194 Equity,194.0,2026-01-16,PUT,,12.9,12.8,12.95,12.875,763.0,452,43.92912,-0.395978,0.018993,-0.099253,0.357739
NVDA US 01/16/26 P195 Equity,195.0,2026-01-16,PUT,,13.3,13.3,13.4,13.350000000000001,1644.0,1674,43.92192,-0.404349,0.019182,-0.099606,0.359819
NVDA US 01/16/26 P176 Equity,176.0,2026-01-16,PUT,,6.4,6.35,6.45,6.4,21.0,1505,45.37116,-0.233767,0.014501,-0.081327,0.284865
NVDA US 01/16/26 P177 Equity,177.0,2026-01-16,PUT,,6.86,6.6,6.7,6.65,57.0,1545,45.30591,-0.242639,0.014762,-0.083263,0.290713
NVDA US 01/16/26 P178 Equity,178.0,2026-01-16,PUT,,7.09,6.9,7.0,6.95,126.0,3672,45.18916,-0.24978,0.01508,-0.084283,0.295352
NVDA US 01/16/26 P179 Equity,179.0,2026-01-16,PUT,,7.5,7.2,7.3,7.25,526.0,1967,45.11374,-0.258295,0.015402,-0.085526,0.300467
NVDA US 01/16/26 P180 Equity,180.0,2026-01-16,PUT,,7.6,7.5,7.6,7.55,3399.0,30429,45.00801,-0.267963,0.015759,-0.086576,0.305852
NVDA US 01/16/26 P181 Equity,181.0,2026-01-16,PUT,,7.93,7.8,7.95,7.875,79.0,2502,44.95377,-0.277192,0.016073,-0.087781,0.310336
NVDA US 01/16/26 P182 Equity,182.0,2026-01-16,PUT,,8.2,8.15,8.25,8.2,73.0,1896,44.8522,-0.283596,0.016273,-0.088884,0.314743
NVDA US 01/16/26 P183 Equity,183.0,2026-01-16,PUT,,8.68,8.45,8.6,8.524999999999999,69.0,1639,44.76064,-0.292178,0.016475,-0.090534,0.319299
NVDA US 01/16/26 P184 Equity,184.0,2026-01-16,PUT,,8.93,8.8,8.95,8.875,181.0,1150,44.759,-0.30162,0.016745,-0.091548,0.323885
NVDA US 01/16/26 P185 Equity,185.0,2026-01-16,PUT,,9.27,9.15,9.3,9.225000000000001,845.0,7859,44.68613,-0.311153,0.017045,-0.092406,0.328226
NVDA US 01/16/26 P150 Equity,150.0,2026-01-16,PUT,,1.94,1.92,1.95,1.935,468.0,66375,49.42304,-0.083791,0.006669,-0.044156,0.143288
NVDA US 01/16/26 P152 Equity,152.0,2026-01-16,PUT,,2.19,2.11,2.14,2.125,69.0,15412,49.00224,-0.091593,0.007164,-0.046973,0.153229
NVDA US 01/16/26 P154 Equity,154.0,2026-01-16,PUT,,2.34,2.32,2.35,2.335,44.0,5388,48.55884,-0.099175,0.00768,-0.049255,0.162489
NVDA US 01/16/26 P155 Equity,155.0,2026-01-16,PUT,,2.46,2.43,2.45,2.4400000000000004,463.0,16913,48.34076,-0.10386,0.007984,-0.050634,0.167924
NVDA US 01/16/26 P156 Equity,156.0,2026-01-16,PUT,,2.72,2.56,2.58,2.5700000000000003,38.0,5259,48.21432,-0.10834,0.008238,-0.052188,0.173246
NVDA US 01/16/26 P158 Equity,158.0,2026-01-16,PUT,,2.85,2.8,2.84,2.82,848.0,5446,47.84733,-0.118411,0.008876,-0.054888,0.184313
NVDA US 01/16/26 P160 Equity,160.0,2026-01-16,PUT,,3.1,3.05,3.15,3.0999999999999996,335.0,55791,47.45633,-0.127409,0.009412,-0.057425,0.194261
NVDA US 01/16/26 P162 Equity,162.0,2026-01-16,PUT,,3.5,3.35,3.45,3.4000000000000004,39.0,6024,47.09885,-0.13879,0.010054,-0.061239,0.205956
NVDA US 01/16/26 P164 Equity,164.0,2026-01-16,PUT,,3.82,3.7,3.8,3.75,223.0,5453,46.89391,-0.151353,0.010682,-0.064422,0.21815
NVDA US 01/16/26 P165 Equity,165.0,2026-01-16,PUT,,3.95,3.85,3.95,3.9000000000000004,3433.0,21088,46.73771,-0.157422,0.011114,-0.065337,0.223565
NVDA US 01/16/26 P134 Equity,134.0,2026-01-16,PUT,,1.03,0.93,0.95,0.94,65.0,7640,54.06157,-0.042072,0.003547,-0.028278,0.083594
NVDA US 01/16/26 P135 Equity,135.0,2026-01-16,PUT,,0.98,0.98,0.99,0.985,510.0,18766,53.76118,-0.044096,0.003749,-0.02873,0.08644
NVDA US 01/16/26 P136 Equity,136.0,2026-01-16,PUT,,1.04,1.01,1.03,1.02,26.0,9761,53.31841,-0.045649,0.003839,-0.029807,0.089305
NVDA US 01/16/26 P138 Equity,138.0,2026-01-16,PUT,,1.11,1.11,1.12,1.1150000000000002,54.0,14949,52.74613,-0.050021,0.004235,-0.031118,0.095626
NVDA US 01/16/26 P140 Equity,140.0,2026-01-16,PUT,,1.22,1.21,1.23,1.22,1527.0,60474,52.085,-0.054766,0.004601,-0.033071,0.102756
NVDA US 01/16/26 P142 Equity,142.0,2026-01-16,PUT,,1.35,1.32,1.34,1.33,89.0,13206,51.52775,-0.059344,0.004895,-0.035455,0.109996
NVDA US 01/16/26 P144 Equity,144.0,2026-01-16,PUT,,1.48,1.45,1.47,1.46,106.0,8166,50.95219,-0.06588,0.005437,-0.037324,0.118634
NVDA US 01/16/26 P145 Equity,145.0,2026-01-16,PUT,,1.54,1.52,1.54,1.53,239.0,18609,50.65003,-0.067436,0.005506,-0.038448,0.12148
NVDA US 01/16/26 P146 Equity,146.0,2026-01-16,PUT,,1.62,1.59,1.62,1.605,20.0,5591,50.43707,-0.071811,0.005877,-0.039436,0.126788
NVDA US 01/16/26 P148 Equity,148.0,2026-01-16,PUT,,1.78,1.75,1.77,1.76,142.0,13317,49.95759,-0.077235,0.006202,-0.04198,0.134704
NVDA US 01/16/26 P200 Equity,200.0,2026-01-16,PUT,,15.85,15.65,15.8,15.725000000000001,2761.0,3114,43.59862,-0.456238,0.019764,-0.101532,0.367755
NVDA US 01/16/26 P205 Equity,205.0,2026-01-16,PUT,,18.5,18.35,18.5,18.425,111.0,641,43.40015,-0.506673,0.020142,-0.101448,0.369595
NVDA US 01/16/26 P210 Equity,210.0,2026-01-16,PUT,,23.05,21.3,21.45,21.375,840.0,2704,43.21754,-0.553227,0.019985,-0.10124,0.366498
NVDA US 01/16/26 P212 Equity,212.0,2026-01-16,PUT,,23.25,22.55,22.7,22.625,13.0,175,43.09112,-0.572791,0.019974,-0.100102,0.363075
NVDA US 01/16/26 P213 Equity,213.0,2026-01-16,PUT,,26.02,23.2,23.35,23.275,2.0,116,43.06169,-0.581934,0.019861,-0.099943,0.361437
NVDA US 01/16/26 P214 Equity,214.0,2026-01-16,PUT,,26.5,23.85,24.0,23.925,47.0,24,43.07233,-0.591178,0.019778,-0.09953,0.35955
NVDA US 01/16/26 P215 Equity,215.0,2026-01-16,PUT,,27.76,24.5,24.65,24.575,12.0,608,43.02664,-0.600363,0.019717,-0.098903,0.357454
NVDA US 01/16/26 P216 Equity,216.0,2026-01-16,PUT,,28.45,25.15,25.35,25.25,8.0,219,42.94379,-0.609228,0.019672,-0.098132,0.355248
NVDA US 01/16/26 P217 Equity,217.0,2026-01-16,PUT,,28.8,25.85,26.0,25.925,12.0,39,42.9555,-0.618911,0.019549,-0.097549,0.352553
NVDA US 01/16/26 P218 Equity,218.0,2026-01-16,PUT,,27.24,26.5,26.7,26.6,29.0,49,42.87196,-0.6285,0.019463,-0.096724,0.34974
NVDA US 01/16/26 P280 Equity,280.0,2026-01-16,PUT,,,80.45,81.35,80.9,0.0,0,45.16054,-0.929873,0.008425,-0.048025,0.119637
NVDA US 01/16/26 P290 Equity,290.0,2026-01-16,PUT,,,90.15,91.6,90.875,0.0,0,48.08226,-0.922191,0.00765,-0.0546,0.130292
NVDA US 01/16/26 P300 Equity,300.0,2026-01-16,PUT,,105.0,99.6,102.25,100.925,2.0,0,53.04601,-0.899765,0.007215,-0.071049,0.160229
NVDA US 01/16/26 P310 Equity,310.0,2026-01-16,PUT,,131.5,109.75,112.25,111.0,2.0,0,57.47529,-0.902741,0.006644,-0.072363,0.13041
NVDA US 01/16/26 P320 Equity,320.0,2026-01-16,PUT,,136.75,119.3,122.25,120.775,4.0,0,56.64923,-0.906836,0.006181,-0.073775,0.150713
NVDA US 01/16/26 P330 Equity,330.0,2026-01-16,PUT,,,129.3,132.25,130.775,0.0,0,59.98471,-0.909213,0.005796,-0.07537,0.147132
NVDA US 01/16/26 P340 Equity,340.0,2026-01-16,PUT,,163.07,139.3,142.25,140.775,1.0,0,63.08428,-0.911838,0.005485,-0.077132,0.145616
NVDA US 01/16/26 P350 Equity,350.0,2026-01-16,PUT,,160.81,149.55,152.25,150.9,5.0,0,68.09509,-0.913935,0.005185,-0.078114,0.142694
NVDA US 01/16/26 P360 Equity,360.0,2026-01-16,PUT,,177.8,159.3,162.25,160.775,1.0,0,68.79768,-0.915726,0.004941,-0.079503,0.139612
NVDA US 01/16/26 P370 Equity,370.0,2026-01-16,PUT,,,169.45,172.25,170.85,0.0,0,72.70875,-0.975973,0.003766,-0.041719,0.121768
NVDA US 01/16/26 P219 Equity,219.0,2026-01-16,PUT,,30.46,27.2,27.45,27.325,15.0,208,42.94431,-0.636702,0.019284,-0.096392,0.347092
NVDA US 01/16/26 P220 Equity,220.0,2026-01-16,PUT,,28.25,27.9,28.15,28.025,66.0,1215,42.93584,-0.645241,0.019172,-0.095599,0.344185
NVDA US 01/16/26 P221 Equity,221.0,2026-01-16,PUT,,31.09,28.6,28.85,28.725,9.0,118,42.87453,-0.653581,0.019068,-0.094702,0.341193
NVDA US 01/16/26 P222 Equity,222.0,2026-01-16,PUT,,31.91,29.35,29.6,29.475,12.0,86,42.9116,-0.662778,0.018891,-0.093985,0.33761
NVDA US 01/16/26 P223 Equity,223.0,2026-01-16,PUT,,32.62,30.05,30.3,30.175,16.0,279,42.81579,-0.672121,0.018765,-0.092899,0.333839
NVDA US 01/16/26 P224 Equity,224.0,2026-01-16,PUT,,33.41,30.8,31.05,30.925,12.0,156,42.88718,-0.679869,0.018587,-0.092236,0.330528
NVDA US 01/16/26 P225 Equity,225.0,2026-01-16,PUT,,32.5,31.45,31.85,31.65,9.0,235,42.8959,-0.68685,0.018378,-0.091749,0.327339
NVDA US 01/16/26 P226 Equity,226.0,2026-01-16,PUT,,34.75,32.25,32.6,32.425,9.0,76,42.89436,-0.695028,0.018219,-0.090785,0.323337
NVDA US 01/16/26 P227 Equity,227.0,2026-01-16,PUT,,35.8,33.0,33.35,33.175,9.0,116,42.85624,-0.703509,0.018044,-0.089765,0.319196
NVDA US 01/16/26 P228 Equity,228.0,2026-01-16,PUT,,36.82,33.75,34.15,33.95,10.0,222,42.82754,-0.711253,0.017846,-0.088883,0.315175
NVDA US 01/16/26 P380 Equity,380.0,2026-01-16,PUT,,,179.3,182.25,180.775,0.0,0,73.83743,-0.984085,0.003235,-0.036797,0.035857
NVDA US 01/16/26 P390 Equity,390.0,2026-01-16,PUT,,,189.65,192.25,190.95,0.0,0,79.80705,-0.969925,0.00362,-0.046834,0.061472
NVDA US 02/20/26 C50 Equity,50.0,2026-02-20,CALL,,142.0,148.5,151.45,149.975,1.0,83,98.79928,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C55 Equity,55.0,2026-02-20,CALL,,127.2,143.6,146.55,145.075,1.0,11,93.80648,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C60 Equity,60.0,2026-02-20,CALL,,126.15,138.7,142.05,140.375,1.0,9,102.8049,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C65 Equity,65.0,2026-02-20,CALL,,121.0,133.75,136.65,135.2,1.0,13,85.99704,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C70 Equity,70.0,2026-02-20,CALL,,119.55,128.85,131.65,130.25,1.0,105,78.60942,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C75 Equity,75.0,2026-02-20,CALL,,115.5,123.95,126.65,125.30000000000001,1.0,3,74.41922,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C80 Equity,80.0,2026-02-20,CALL,,105.2,119.05,122.3,120.675,3.0,86,81.72392,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C85 Equity,85.0,2026-02-20,CALL,,107.0,114.15,117.2,115.67500000000001,2.0,41,75.05009,1.0,0.0,0.0,0.0
NVDA US 01/16/26 P230 Equity,230.0,2026-01-16,PUT,,39.56,35.3,35.7,35.5,10.0,467,42.84136,-0.725519,0.017494,-0.086893,0.307373
NVDA US 01/16/26 P235 Equity,235.0,2026-01-16,PUT,,43.84,39.3,39.7,39.5,8.0,143,42.78197,-0.762514,0.016501,-0.081295,0.284568
NVDA US 01/16/26 P240 Equity,240.0,2026-01-16,PUT,,48.41,43.45,43.85,43.650000000000006,8.0,47,42.60835,-0.797497,0.015446,-0.075004,0.258817
NVDA US 01/16/26 P245 Equity,245.0,2026-01-16,PUT,,53.6,47.7,48.15,47.925,6.0,89,42.56908,-0.825891,0.014332,-0.069646,0.234151
NVDA US 01/16/26 P250 Equity,250.0,2026-01-16,PUT,,56.1,52.1,52.6,52.35,3.0,65,42.44884,-0.854979,0.013236,-0.063166,0.206948
NVDA US 01/16/26 P255 Equity,255.0,2026-01-16,PUT,,64.2,56.7,57.15,56.925,1.0,1,42.28055,-0.880352,0.012156,-0.057031,0.18023
NVDA US 01/16/26 P260 Equity,260.0,2026-01-16,PUT,,71.78,61.35,61.75,61.55,2.0,0,42.83164,-0.898789,0.011209,-0.053009,0.159043
NVDA US 01/16/26 P265 Equity,265.0,2026-01-16,PUT,,73.9,65.85,66.75,66.3,1.0,3,43.20975,-0.90233,0.010405,-0.053939,0.155329
NVDA US 01/16/26 P270 Equity,270.0,2026-01-16,PUT,,93.41,70.7,71.55,71.125,3.0,0,43.5937,-0.916122,0.009564,-0.050048,0.136684
NVDA US 01/16/26 P275 Equity,275.0,2026-01-16,PUT,,,75.45,76.4,75.92500000000001,0.0,0,43.31995,-0.926166,0.008907,-0.047507,0.124415
NVDA US 02/20/26 C90 Equity,90.0,2026-02-20,CALL,,103.25,109.3,111.75,110.525,2.0,174,61.50902,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C95 Equity,95.0,2026-02-20,CALL,,98.0,104.4,107.65,106.025,1.0,62,71.37889,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C100 Equity,100.0,2026-02-20,CALL,,93.75,99.5,102.55,101.025,2.0,156,65.92546,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C105 Equity,105.0,2026-02-20,CALL,,82.6,94.65,97.7,96.17500000000001,4.0,111,63.4688,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C110 Equity,110.0,2026-02-20,CALL,,87.0,89.85,92.6,91.225,6.0,644,59.19822,1.0,0.0,0.0,0.0
NVDA US 02/20/26 C115 Equity,115.0,2026-02-20,CALL,,80.47,86.2,87.1,86.65,1.0,388,60.73207,0.977928,0.001744,-0.004784,0.05837
NVDA US 02/20/26 C120 Equity,120.0,2026-02-20,CALL,,78.15,81.45,82.35,81.9,2.0,2211,58.64147,0.970973,0.002227,-0.008641,0.073424
NVDA US 02/20/26 C125 Equity,125.0,2026-02-20,CALL,,73.8,76.85,77.5,77.175,5.0,450,56.9519,0.958584,0.002936,-0.015369,0.098279
NVDA US 02/20/26 C130 Equity,130.0,2026-02-20,CALL,,71.36,72.05,72.95,72.5,4.0,1032,55.23662,0.953576,0.003403,-0.016763,0.107789
NVDA US 02/20/26 C135 Equity,135.0,2026-02-20,CALL,,67.4,67.45,68.3,67.875,45.0,714,53.48132,0.941378,0.004155,-0.02181,0.129716
NVDA US 02/20/26 C280 Equity,280.0,2026-02-20,CALL,,2.11,2.14,2.19,2.165,256.0,1162,42.89261,0.104021,0.007588,-0.037658,0.200309
NVDA US 02/20/26 C290 Equity,290.0,2026-02-20,CALL,,1.62,1.61,1.65,1.63,977.0,1434,43.16627,0.081719,0.0063,-0.03176,0.167575
NVDA US 02/20/26 C300 Equity,300.0,2026-02-20,CALL,,1.23,1.21,1.25,1.23,322.0,2533,43.45487,0.064117,0.005184,-0.026615,0.139082
NVDA US 02/20/26 C310 Equity,310.0,2026-02-20,CALL,,0.94,0.93,0.96,0.9450000000000001,39.0,449,43.87216,0.050365,0.004229,-0.02226,0.114718
NVDA US 02/20/26 C320 Equity,320.0,2026-02-20,CALL,,0.55,0.72,0.75,0.735,5.0,1654,44.33827,0.039706,0.003481,-0.018492,0.09497
NVDA US 02/20/26 C330 Equity,330.0,2026-02-20,CALL,,0.58,0.57,0.6,0.585,89.0,1100,44.9343,0.032418,0.002905,-0.015905,0.080467
NVDA US 02/20/26 C340 Equity,340.0,2026-02-20,CALL,,0.45,0.45,0.48,0.46499999999999997,123.0,2058,45.46353,0.025674,0.002362,-0.01324,0.066091
NVDA US 02/20/26 C350 Equity,350.0,2026-02-20,CALL,,0.36,0.37,0.39,0.38,126.0,2531,46.1322,0.021312,0.001996,-0.011481,0.05664
NVDA US 02/20/26 C360 Equity,360.0,2026-02-20,CALL,,0.29,0.3,0.31,0.305,173.0,4324,46.61274,0.017485,0.001667,-0.009822,0.047869
NVDA US 02/20/26 C380 Equity,380.0,2026-02-20,CALL,,0.2,0.2,0.23,0.21500000000000002,77.0,1535,47.99785,0.011866,0.00115,-0.007228,0.033934
NVDA US 02/20/26 C140 Equity,140.0,2026-02-20,CALL,,63.11,62.9,63.6,63.25,58.0,1092,51.59604,0.914557,0.005257,-0.034064,0.172844
